time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,VWAP,Upper Band #1,Lower Band #1,RTH VWAP,VWAP +1 SD,VWAP -1 SD,POC,VAH,VAL,RTH Open,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3
1784730300,29512.5,29527.25,29495.75,29513.5,29497.170701265542,29541.978322036695,29452.36308049439,29497.170701265542,29510.61298749689,29483.728415034195,29499.02225714571,29541.5564286368,29456.48808565462,29628,29651,29458,0,,,,,,,,,,,,,,
1784730600,29513.5,29555.25,29508,29512,29498.694456877693,29542.52631227119,29454.862601484194,29498.694456877693,29511.844013495742,29485.544900259643,29500.609618962906,29542.29666707468,29458.922570851133,29628,29651,29458,0,,,,,,,,,,,,,,
1784730900,29512,29540.25,29501.25,29514.5,29499.53031672341,29542.519935289452,29456.540698157365,29499.53031672341,29512.42720229322,29486.633431153597,29501.434132117578,29542.332387569764,29460.53587666539,29628,29651,29458,0,,,,,,,,,,,,,,
1784731200,29514.5,29527.25,29466.75,29479.5,29499.383624364797,29541.112690422433,29457.65455830716,29499.383624364797,29511.902344182086,29486.864904547507,29500.83888698086,29540.606380925758,29461.07139303596,29628,29651,29458,0,,,,,,,,,,,,,,
1784731500,29480,29525.5,29468.25,29519,29499.31670876168,29539.8626696279,29458.770747895458,29499.31670876168,29511.480497021545,29487.152920501812,29501.02971720864,29539.67678389326,29462.382650524018,29628,29651,29458,0,,,,,,,,,,,,,,
1784731800,29519,29521.5,29481,29493.75,29499.494913743158,29539.238846408967,29459.750981077348,29499.494913743158,29511.4180935429,29487.571733943416,29500.939353368012,29538.815337638393,29463.063369097632,29628,29651,29458,0,,,,,,,,,,,,,,
1784732100,29493.75,29539.25,29476.5,29534.75,29499.92697316422,29538.983249197307,29460.870697131133,29499.92697316422,29511.643855974147,29488.210090354292,29501.533007362006,29538.81691932132,29464.24909540269,29628,29651,29458,0,,,,,,,,,,,,,,
1784732400,29535,29569,29534.5,29564,29501.772984298008,29541.27021997929,29462.275748616725,29501.772984298008,29513.62215500239,29489.923813593625,29503.51018502685,29541.496056603064,29465.524313450638,29628,29651,29458,0,,,,,,,,,,,,,,
1784732700,29564.25,29597.5,29556.5,29587.25,29504.054326037018,29545.009347444895,29463.09930462914,29504.054326037018,29516.34083245938,29491.767819614655,29505.861997707976,29545.53743256077,29466.186562855182,29628,29651,29458,0,,,,,,,,,,,,,,
1784733000,29586.5,29608,29583.5,29600.75,29506.448221088773,29549.39291160749,29463.503530570055,29506.448221088773,29519.33162824439,29493.564813933157,29508.2802322175,29550.09069922667,29466.469765208334,29628,29651,29458,0,,,,,,,,,,,,,,
1784733300,29600.75,29608,29586.25,29604,29508.344450550874,29552.84265932828,29463.84624177347,29508.344450550874,29521.693913184095,29494.994987917653,29510.132454051745,29553.46790489487,29466.79700320862,29628,29651,29458,0,,,,,,,,,,,,,,
1784733600,29604.25,29623.25,29590.5,29616.75,29511.118084131227,29557.97936554178,29464.256802720673,29511.118084131227,29525.176468554393,29497.05969970806,29512.897550915113,29558.6688316221,29467.126270208126,29628,29651,29458,0,,,,,,,,,,,,,,
1784733900,29617,29636.75,29614.25,29619.25,29513.24327305783,29562.075125961175,29464.411420154483,29513.24327305783,29527.892828928834,29498.593717186825,29515.019374307285,29562.81883639638,29467.21991221819,29628,29651,29458,0,,,,,,,,,,,,,,
1784734200,29618.75,29629.75,29582.75,29586,29515.685335695693,29566.05437537556,29465.316296015826,29515.685335695693,29530.79604759965,29500.574623791734,29517.284760613446,29566.37417099104,29468.195350235852,29628,29651,29458,0,,,,,,,,,,,,,,
1784734500,29586,29604.75,29572.25,29576.25,29517.228760540347,29568.06875713711,29466.388763943585,29517.228760540347,29532.480759519374,29501.97676156132,29518.78363667345,29568.324955384654,29469.242317962242,29628,29651,29458,0,,,,,,,,,,,,,,
1784734800,29576.75,29597.75,29568.5,29583.5,29518.614200162447,29569.76490694387,29467.463493381023,29518.614200162447,29533.959412196873,29503.26898812802,29520.17058496103,29570.06073134027,29470.28043858179,29628,29651,29458,0,,,,,,,,,,,,,,
1784735100,29583.5,29603.75,29583.25,29601.25,29519.817358162036,29571.412079323756,29468.222637000315,29519.817358162036,29535.295774510552,29504.33894181352,29521.39947321915,29571.802965600047,29470.995980838252,29628,29651,29458,0,,,,,,,,,,,,,,
1784735400,29601.25,29627,29598,29601.75,29521.55974568295,29574.073397377095,29469.046093988803,29521.55974568295,29537.313841191193,29505.805650174705,29523.148546916775,29574.527077812883,29471.770016020666,29628,29651,29458,0,,,,,,,,,,,,,,
1784735700,29601.5,29626.25,29592.25,29624.5,29522.80747874068,29576.000175891877,29469.614781589484,29522.80747874068,29538.76528788604,29506.84966959532,29524.41884166714,29576.545581000566,29472.29210233371,29628,29651,29458,0,,,,,,,,,,,,,,
1784736000,29624.25,29628.75,29606.5,29614.75,29523.94896319786,29577.835262129873,29470.06266426585,29523.94896319786,29540.114852877465,29507.783073518258,29525.51851724614,29578.291985570915,29472.745048921362,29628,29651,29458,0,,,,,,,,,,,,,,
1784736300,29614.25,29627.75,29608.25,29622.75,29524.782578173228,29579.151505366615,29470.41365097984,29524.782578173228,29541.093256331245,29508.47190001521,29526.350044045892,29579.622413770154,29473.07767432163,29628,29651,29458,0,,,,,,,,,,,,,,
1784736600,29622.75,29627.5,29609.75,29622.75,29525.701644010758,29580.610214054323,29470.793073967194,29525.701644010758,29542.174215023828,29509.22907299769,29527.247500334517,29581.043321678888,29473.451678990146,29628,29651,29458,0,,,,,,,,,,,,,,
1784736900,29622.75,29629.5,29612,29623.75,29526.791153150552,29582.33006873434,29471.252237566765,29526.791153150552,29543.452827825688,29510.129478475417,29528.31669135093,29582.733105743624,29473.900276958237,29628,29651,29458,0,,,,,,,,,,,,,,
1784737200,29623.5,29623.5,29601.25,29609,29527.792182527573,29583.79129503186,29471.793070023286,29527.792182527573,29544.59191627886,29510.992448776287,29529.265244832794,29584.083534085927,29474.44695557966,29628,29651,29458,0,,,,,,,,,,,,,,
1784737500,29609,29611.75,29594.25,29605.5,29528.624457259728,29584.890083883703,29472.358830635752,29528.624457259728,29545.50414524692,29511.744769272536,29530.067764874253,29585.13047598335,29475.005053765155,29628,29651,29458,0,,,,,,,,,,,,,,
1784737800,29605.5,29622.75,29601.5,29617.25,29529.49328548471,29586.09892596348,29472.88764500594,29529.49328548471,29546.474977628342,29512.511593341078,29530.943282648448,29586.375984406397,29475.5105808905,29628,29651,29458,0,,,,,,,,,,,,,,
1784738100,29617.25,29617.75,29595.5,29599.5,29530.288566313542,29587.147482990338,29473.429649636746,29530.288566313542,29547.34624131658,29513.230891310504,29531.69064686314,29587.32953216473,29476.051761561546,29628,29651,29458,0,,,,,,,,,,,,,,
1784738400,29599.75,29600.75,29578,29585,29530.962335279164,29587.86005838868,29474.064612169648,29530.962335279164,29548.03165221202,29513.89301834631,29532.315924584553,29587.95786017312,29476.673988995986,29628,29651,29458,0,,,,,,,,,,,,,,
1784738700,29584.75,29591,29570.75,29582.25,29531.54277724899,29588.376430889206,29474.709123608773,29531.54277724899,29548.592873341055,29514.492681156924,29532.871350056485,29588.43986969386,29477.30283041911,29628,29651,29458,0,,,,,,,,,,,,,,
1784739000,29582.5,29592.25,29574.75,29585.75,29532.02144163088,29588.81294747982,29475.229935781943,29532.02144163088,29549.05889338556,29514.9839898762,29533.3418543642,29588.87144589497,29477.81226283343,29628,29651,29458,0,,,,,,,,,,,,,,
1784739300,29585.25,29616.25,29583.5,29605.25,29532.74465081115,29589.635448663506,29475.853852958793,29532.74465081115,29549.811890166857,29515.677411455443,29534.095780723143,29589.777500392564,29478.41406105372,29628,29651,29458,0,,,,,,,,,,,,,,
1784739600,29605.25,29621,29596.75,29602.5,29533.47253072636,29590.548197773034,29476.39686367969,29533.47253072636,29550.595230840365,29516.34983061236,29534.814011012004,29590.68413429331,29478.943887730697,29628,29651,29458,0,,,,,,,,,,,,,,
1784739900,29602.5,29625,29601.5,29620.25,29534.19915618652,29591.50855401009,29476.88975836295,29534.19915618652,29551.391975533592,29517.00633683945,29535.55841827826,29591.70352396623,29479.413312590288,29628,29651,29458,0,,,,,,,,,,,,,,
1784740200,29620.75,29622.5,29600.75,29604.25,29534.79258140461,29592.283360023594,29477.301802785627,29534.79258140461,29552.039814990305,29517.545347818916,29536.119413847082,29592.415305750885,29479.82352194328,29628,29651,29458,0,,,,,,,,,,,,,,
1784740500,29604.25,29613,29594.5,29604.25,29535.480112212128,29593.094904106925,29477.86532031733,29535.480112212128,29552.764549780568,29518.195674643688,29536.792935572415,29593.21059697261,29480.37527417222,29628,29651,29458,0,,,,,,,,,,,,,,
1784740800,29604,29610.75,29589,29607,29536.162574271293,29593.878752715635,29478.44639582695,29536.162574271293,29553.477427804595,29518.84772073799,29537.457623852184,29593.970434254792,29480.944813449576,29628,29651,29458,0,,,,,,,,,,,,,,
1784741100,29607.5,29615.5,29592.75,29600,29536.67201302209,29594.468084146654,29478.875941897524,29536.67201302209,29554.01083435946,29519.33319168472,29537.948402206915,29594.530158370355,29481.366646043476,29628,29651,29458,0,,,,,,,,,,,,,,
1784741400,29600,29614.5,29576.25,29578,29537.29266751284,29595.06040564416,29479.52492938152,29537.29266751284,29554.622988952236,29519.962346073444,29538.52567268814,29595.051569357933,29481.99977601835,29628,29651,29458,0,,,,,,,,,,,,,,
1784741700,29577.5,29609.75,29574.75,29608.25,29537.844236203997,29595.584945758535,29480.10352664946,29537.844236203997,29555.16644907036,29520.522023337635,29539.11504224327,29595.66369350665,29482.56639097989,29628,29651,29458,0,,,,,,,,,,,,,,
1784742000,29608.25,29608.5,29583,29588.25,29538.241448856486,29595.990409640413,29480.49248807256,29538.241448856486,29555.566137091664,29520.91676062131,29539.47854173652,29596.010160818347,29482.946922654693,29628,29651,29458,0,,,,,,,,,,,,,,
1784742300,29588.5,29592.5,29575.5,29576.5,29538.514030107628,29596.19365862162,29480.834401593635,29538.514030107628,29555.817918661825,29521.21014155343,29539.73303252499,29596.187427238976,29483.278637811003,29628,29651,29458,0,,,,,,,,,,,,,,
1784742600,29576.25,29582.25,29544,29544.5,29538.829088912866,29596.179334588778,29481.478843236953,29538.829088912866,29556.03416261564,29521.62401521009,29539.966027113438,29596.071587487277,29483.8604667396,29628,29651,29458,0,,,,,,,,,,,,,,
1784742900,29545.25,29555.75,29528.5,29538.25,29538.87394980905,29595.81005617442,29481.93784344368,29538.87394980905,29555.95478171866,29521.79311789944,29539.978544162568,29595.67786870096,29484.279219624175,29628,29651,29458,0,,,,,,,,,,,,,,
1784743200,29538.5,29557,29526.25,29547,29538.92095804813,29595.45311307096,29482.3888030253,29538.92095804813,29555.88060455498,29521.96131154128,29540.02731966779,29595.331633610724,29484.72300572486,29628,29651,29458,0,,,,,,,,,,,,,,
1784743500,29546.75,29565.25,29538.75,29539.75,29539.01940506075,29595.238482910652,29482.800327210847,29539.01940506075,29555.88512841572,29522.15368170578,29540.116552078194,29595.113545257038,29485.11955889935,29628,29651,29458,0,,,,,,,,,,,,,,
1784743800,29540.25,29548.75,29518.5,29518.5,29538.931100700094,29594.824968796136,29483.037232604052,29538.931100700094,29555.699261128906,29522.162940271282,29539.981111375193,29594.66833737025,29485.293885380135,29628,29651,29458,0,,,,,,,,,,,,,,
1784744100,29518.5,29536,29516.25,29526,29538.783812598496,29594.41711602178,29483.15050917521,29538.783812598496,29555.473803625482,29522.09382157151,29539.84227301502,29594.27320200824,29485.4113440218,29628,29651,29458,0,,,,,,,,,,,,,,
1784744400,29526.25,29548.25,29518,29524,29538.676871768297,29594.010567430378,29483.343176106217,29538.676871768297,29555.276980466922,29522.076763069672,29539.73422359375,29593.872620086513,29485.595827100988,29628,29651,29458,0,,,,,,,,,,,,,,
1784744700,29523.75,29542.25,29519,29533.5,29538.613217188682,29593.75719871637,29483.469235660996,29538.613217188682,29555.15641164699,29522.070022730375,29539.676904896984,29593.62890900068,29485.724900793288,29628,29651,29458,0,,,,,,,,,,,,,,
1784745000,29533.5,29534.25,29502,29508.25,29538.360012387955,29593.181084779953,29483.538939995957,29538.360012387955,29554.806334105553,29521.913690670357,29539.347786490336,29593.01645015101,29485.67912282966,29628,29651,29458,0,,,,,,,,,,,,,,
1784745300,29508,29534,29505,29527.5,29538.149612766592,29592.715327314665,29483.58389821852,29538.149612766592,29554.519327131013,29521.779898402172,29539.16461451991,29592.575579477376,29485.75364956244,29628,29651,29458,0,,,,,,,,,,,,,,
1784745600,29528.25,29530.25,29516.75,29522.25,29538.061520884214,29592.46355755227,29483.659484216158,29538.061520884214,29554.38213188463,29521.740909883796,29539.06177095147,29592.317104690013,29485.806437212927,29628,29651,29458,0,,,,,,,,,,,,,,
1784745900,29522.5,29543.5,29520.5,29526.75,29537.98520368373,29592.180698113192,29483.789709254266,29537.98520368373,29554.24385201257,29521.72655535489,29538.992790722754,29592.044952590382,29485.940628855125,29628,29651,29458,0,,,,,,,,,,,,,,
1784746200,29527,29549.25,29518.25,29547.5,29537.963120859207,29591.917799077066,29484.00844264135,29537.963120859207,29554.149524324566,29521.77671739385,29538.986930968924,29591.802899821065,29486.170962116783,29628,29651,29458,0,,,,,,,,,,,,,,
1784746500,29547.5,29553,29537.25,29540,29538.007065818583,29591.78095070872,29484.233180928448,29538.007065818583,29554.139231285622,29521.874900351544,29539.01699787589,29591.654673459336,29486.379322292443,29628,29651,29458,0,,,,,,,,,,,,,,
1784746800,29540,29552,29528.25,29543,29538.03065025611,29591.578640310454,29484.482660201767,29538.03065025611,29554.095047272414,29521.966253239807,29539.034368933753,29591.450662552605,29486.618075314902,29628,29651,29458,0,,,,,,,,,,,,,,
1784747100,29543.25,29548.25,29533.5,29540.25,29538.049060252746,29591.447209168862,29484.65091133663,29538.049060252746,29554.06850492758,29522.02961557791,29539.04352553692,29591.31273629435,29486.77431477949,29628,29651,29458,0,,,,,,,,,,,,,,
1784747400,29539.75,29540,29509.25,29518.5,29537.94990329435,29591.120928240056,29484.778878348643,29537.94990329435,29553.90121077806,29521.998595810637,29538.897460225246,29590.957131106148,29486.837789344343,29628,29651,29458,0,,,,,,,,,,,,,,
1784747700,29518.5,29540.75,29511.5,29533.75,29537.859220328584,29590.83601755149,29484.88242310568,29537.859220328584,29553.752259495457,29521.96618116171,29538.819002188095,29590.686350080956,29486.951654295233,29628,29651,29458,0,,,,,,,,,,,,,,
1784748000,29534.25,29541.5,29517.25,29531.75,29537.81041678697,29590.596157824875,29485.024675749068,29537.81041678697,29553.646139098342,29521.9746944756,29538.755710473826,29590.438265151086,29487.073155796566,29628,29651,29458,0,,,,,,,,,,,,,,
1784748300,29531.5,29555,29521.75,29547.75,29537.81994623176,29590.39394260136,29485.24594986216,29537.81994623176,29553.59214514264,29522.04774732088,29538.77769427054,29590.253406198917,29487.30198234216,29628,29651,29458,0,,,,,,,,,,,,,,
1784748600,29547.75,29548.5,29519.5,29523.25,29537.7913674082,29590.120910484755,29485.461824331647,29537.7913674082,29553.49023033117,29522.092504485234,29538.69985957422,29589.941703089615,29487.458016058823,29628,29651,29458,0,,,,,,,,,,,,,,
1784748900,29523.25,29530,29486.75,29493.5,29537.46380306172,29589.59264767624,29485.3349584472,29537.46380306172,29553.102456446075,29521.825149677366,29538.306965514046,29589.397043651996,29487.216887376097,29628,29651,29458,0,,,,,,,,,,,,,,
1784749200,29494.25,29517.5,29489,29506.25,29537.118828708728,29589.112762334007,29485.12489508345,29537.118828708728,29552.717008796313,29521.520648621143,29537.97799523825,29588.929723683123,29487.026266793375,29628,29651,29458,0,,,,,,,,,,,,,,
1784749500,29506,29524,29502.5,29517.75,29536.95724622938,29588.81785292062,29485.09663953814,29536.95724622938,29552.51542823675,29521.39906422201,29537.825153292473,29588.6436842771,29487.006622307847,29628,29651,29458,0,,,,,,,,,,,,,,
1784749800,29518.25,29540.25,29492.25,29497.25,29536.632949296403,29588.23297830459,29485.032920288217,29536.632949296403,29552.11295799886,29521.152940593947,29537.462507649056,29588.048621449623,29486.876393848488,29628,29651,29458,0,,,,,,,,,,,,,,
1784750100,29497,29500.5,29452.25,29455.25,29535.61663473862,29587.366844091594,29483.866425385648,29535.61663473862,29551.141697544514,29520.091571932728,29536.315815205682,29587.234309467538,29485.397320943826,29628,29651,29458,0,,,,,,,,,,,,,,
1784750400,29455.25,29533.75,29425.25,29446,29534.27407420679,29586.428116884592,29482.12003152899,29534.27407420679,29549.920287010133,29518.62786140345,,,,29528,29603,29486,0,,,,,,,,,,,,,,
1784750700,29444.75,29469.75,29413.25,29450,29533.37756788973,29586.033387679545,29480.721748099913,29533.37756788973,29549.174313826676,29517.580821952783,,,,29528,29603,29486,0,,,,,,,,,,,,,,
1784751000,29450,29544.75,29438.75,29544,29533.042047937837,29585.59447226254,29480.489623613135,29533.042047937837,29548.807775235247,29517.276320640427,,,,29528,29603,29486,0,,,,,,,,,,,,,,
1784813400,29012.25,29059,28950.25,29053.75,29018.8125,29018.8125,29018.8125,29018.8125,29018.8125,29018.8125,29021,29021,29021,29528,29603,29486,1,,,,,,,,,,,,,,
1784813700,29054,29111.75,29029.75,29091.75,29042.5637878938,29068.920847320598,29016.206728467,29042.5637878938,29050.47090572184,29034.65667006576,29046.43180354666,29074.653749256133,29018.209857837188,29528,29603,29486,0,,,,,,,,,,,,,,
1784814000,29091.5,29178,29090.75,29150.25,29066.670920255976,29111.02449729237,29022.317343219584,29066.670920255976,29079.976993366894,29053.364847145058,29072.855424023608,29121.189096161845,29024.52175188537,29528,29603,29486,0,,,,,,,,,,,,,,
1784814300,29150.25,29162.5,29042.75,29054.75,29075.06013998819,29116.75120364673,29033.369076329647,29075.06013998819,29087.567459085752,29062.552820890625,29076.083633819166,29118.795024930107,29033.372242708225,29528,29603,29486,0,,,,,,,,,,,,,,
1784814600,29054.25,29114,29011.5,29110.25,29074.54179843413,29111.788110258552,29037.295486609706,29074.54179843413,29085.715691981455,29063.367904886803,29076.58973822628,29114.74626453933,29038.43321191323,29528,29603,29486,0,,,,,,,,,,,,,,
1784814900,29110.25,29130,28990.25,29001.75,29071.99304298509,29106.75264189218,29037.233444078,29071.99304298509,29082.420922657217,29061.565163312964,29071.03372959219,29108.443107651787,29033.62435153259,29528,29603,29486,0,,,,,,,,,,,,,,
1784815200,29002.75,29063.5,29001.25,29043.25,29066.55845861832,29102.2133874582,29030.903529778443,29066.55845861832,29077.254937270285,29055.861979966357,29066.736439765147,29103.613057040093,29029.8598224902,29528,29603,29486,0,,,,,,,,,,,,,,
1784815500,29043.25,29096,28972.25,29011.5,29061.908040137067,29097.278542717373,29026.53753755676,29061.908040137067,29072.51919091116,29051.296889362973,29061.521785031735,29098.474046137067,29024.569523926402,29528,29603,29486,0,,,,,,,,,,,,,,
1784815800,29010.75,29065.25,28988.5,28998.75,29057.180697587188,29093.489511481694,29020.871883692682,29057.180697587188,29068.07334175554,29046.288053418837,29057.007117085912,29094.474368834402,29019.53986533742,29528,29603,29486,0,,,,,,,,,,,,,,
1784816100,28998,29037.5,28981,28998.25,29053.62706807592,29091.15330086099,29016.100835290847,29053.62706807592,29064.88493791144,29042.369198240398,29053.590961691083,29091.990706072484,29015.191217309683,29528,29603,29486,0,,,,,,,,,,,,,,
1784816400,28999,29074.25,28983.25,29002.75,29051.180158336447,29088.709227390642,29013.65108928225,29051.180158336447,29062.438879052705,29039.92143762019,29051.47860681405,29089.5299117466,29013.4273018815,29528,29603,29486,0,,,,,,,,,,,,,,
1784816700,29002.25,29040,28988.5,29026.75,29049.36626479995,29086.816081802073,29011.91644779783,29049.36626479995,29060.60120990059,29038.131319699314,29049.849192833837,29087.634910766526,29012.063474901148,29528,29603,29486,0,,,,,,,,,,,,,,
1784817000,29026.25,29046.25,28934.25,28964.5,29045.553953041268,29084.399973792366,29006.70793229017,29045.553953041268,29057.207759266596,29033.90014681594,29045.252981650312,29085.54902004849,29004.956943252135,29528,29603,29486,0,,,,,,,,,,,,,,
1784817300,28964.5,29059,28940.5,29049.25,29042.556405795996,29081.53801499191,29003.57479660008,29042.556405795996,29054.250888554772,29030.86192303722,29043.194865712263,29082.74230551704,29003.647425907486,29528,29603,29486,0,,,,,,,,,,,,,,
1784817600,29049.25,29067.5,28919.25,28939,29039.26110049667,29078.84570549981,28999.67649549353,29039.26110049667,29051.13648199761,29027.38571899573,29038.60737207507,29080.429059801772,28996.785684348364,29528,29603,29486,0,,,,,,,,,,,,,,
1784817900,28938.5,28965.25,28911.5,28924.5,29034.001625062545,29078.82314824746,28989.18010187763,29034.001625062545,29047.448082018018,29020.555168107072,29033.32098654111,29080.088984500457,28986.552988581767,29528,29603,29486,0,,,,,,,,,,,,,,
1784818200,28924.5,28940.75,28872.75,28876.25,29028.380088009555,29079.605619436017,28977.154556583093,29028.380088009555,29043.747747437494,29013.012428581616,29027.4280017202,29080.94479831618,28973.91120512422,29528,29603,29486,0,,,,,,,,,,,,,,
1784818500,28876.5,28913,28871.75,28891.25,29023.687817438968,29080.01156058133,28967.364074296605,29023.687817438968,29040.584940381676,29006.79069449626,29022.89722258111,29080.873911572035,28964.920533590182,29528,29603,29486,0,,,,,,,,,,,,,,
1784818800,28891.25,28899.25,28852.25,28862.5,29018.987710917147,29080.15779690028,28957.817624934014,29018.987710917147,29037.338736712085,29000.63668512221,29018.063533760585,29081.018643437987,28955.108424083184,29528,29603,29486,0,,,,,,,,,,,,,,
1784819100,28862.25,28867.5,28819.5,28823,29013.248669447818,29081.045574823842,28945.451764071793,29013.248669447818,29033.587741060626,28992.90959783501,29012.14599563611,29081.948996846215,28942.342994426006,29528,29603,29486,0,,,,,,,,,,,,,,
1784819400,28822.75,28838.75,28777,28788.5,29006.20802041402,29082.65419515549,28929.761845672547,29006.20802041402,29029.14187283646,28983.274167991578,29004.961100690445,29083.502656886725,28926.419544494165,29528,29603,29486,0,,,,,,,,,,,,,,
1784819700,28787.75,28832.5,28786.25,28831.5,29000.63438297608,29082.754682844967,28918.514083107195,29000.63438297608,29025.270472936747,28975.998293015415,28999.6282198306,29083.110278878845,28916.146160782355,29528,29603,29486,0,,,,,,,,,,,,,,
1784820000,28831.75,28863.25,28750.75,28797.5,28992.70290184783,29081.610857902855,28903.794945792808,28992.70290184783,29019.375288664338,28966.030515031325,28991.447163869543,29082.07238911267,28900.821938626417,29528,29603,29486,0,,,,,,,,,,,,,,
1784820300,28797.5,28802.75,28742.5,28761.5,28987.164714835755,29081.35428256819,28892.97514710332,28987.164714835755,29015.421585155487,28958.907844516023,28985.758402683317,29081.865307918215,28889.65149744842,29528,29603,29486,0,,,,,,,,,,,,,,
1784820600,28761.5,28786.5,28726.75,28782.5,28981.70830341102,29080.908392317964,28882.508214504072,28981.70830341102,29011.468330083102,28951.948276738935,28980.359378183883,29081.21455457863,28879.504201789136,29528,29603,29486,0,,,,,,,,,,,,,,
1784820900,28782.5,28831,28782,28821.5,28977.755223552722,29079.28022597831,28876.230221127134,28977.755223552722,29008.212724280398,28947.297722825046,28976.597848889658,29079.389870256713,28873.805827522603,29528,29603,29486,0,,,,,,,,,,,,,,
1784821200,28821,28845.75,28788,28788.5,28974.339539576147,29077.562563657873,28871.11651549442,28974.339539576147,29005.306446800663,28943.37263235163,28973.13636556796,29077.652627059866,28868.620104076053,29528,29603,29486,0,,,,,,,,,,,,,,
1784821500,28788.75,28823.25,28772.75,28816.25,28971.20641039621,29076.08186454426,28866.330956248163,28971.20641039621,29002.669046640625,28939.743774151797,28970.093879560238,29076.075662321673,28864.112096798803,29528,29603,29486,0,,,,,,,,,,,,,,
1784821800,28816.5,28851.5,28798.25,28850.5,28968.880572568047,29074.443996275782,28863.31714886031,28968.880572568047,29000.549599680366,28937.211545455728,28967.855522491387,29074.387734409007,28861.323310573767,29528,29603,29486,0,,,,,,,,,,,,,,
1784822100,28850.75,28884.25,28844.75,28882.25,28967.12037550133,29072.63232983387,28861.608421168792,28967.12037550133,28998.773961801093,28935.466789201568,28966.19649136062,29072.567444038872,28859.82553868237,29528,29603,29486,0,,,,,,,,,,,,,,
1784822400,28882.5,28922.25,28867.25,28910.25,28965.787820156576,29070.759418360114,28860.81622195304,28965.787820156576,28997.279299617636,28934.296340695517,28964.962224216346,29070.718352254695,28859.206096177997,29528,29603,29486,0,,,,,,,,,,,,,,
1784822700,28910.25,28918,28870.75,28917,28964.73289886882,29069.111889417585,28860.353908320056,28964.73289886882,28996.04659603345,28933.41920170419,28963.885829215047,29069.05287791266,28858.718780517433,29528,29603,29486,0,,,,,,,,,,,,,,
1784823000,28917,28938.25,28911.75,28924,28964.198902639106,29068.01860198004,28860.379203298173,28964.198902639106,28995.344812441384,28933.052992836827,28963.386985983692,29067.97544538222,28858.798526585164,29528,29603,29486,0,,,,,,,,,,,,,,
1784823300,28924,28938.75,28903.75,28924.5,28963.77349791361,29067.143501790077,28860.403494037146,28963.77349791361,28994.78449907655,28932.76249675067,28962.96563784841,29067.0982358843,28858.83303981252,29528,29603,29486,0,,,,,,,,,,,,,,
1784823600,28924.25,28990.5,28924.25,28981.5,28963.630827634006,29066.150580924874,28861.111074343138,28963.630827634006,28994.386753621267,28932.874901646745,28963.006071339903,29066.276655776317,28859.73548690349,29528,29603,29486,0,,,,,,,,,,,,,,
1784823900,28981.25,29009.75,28967.75,29001.25,28963.96932233253,29065.8721823532,28862.06646231186,28963.96932233253,28994.540180338732,28933.39846432633,28963.39002642986,29066.05087035944,28860.729182500283,29528,29603,29486,0,,,,,,,,,,,,,,
1784824200,29001.25,29002.5,28979.75,28984.75,28964.24552241882,29065.6840900184,28862.80695481924,28964.24552241882,28994.677092698694,28933.813952138946,28963.641812717393,29065.827997404227,28861.45562803056,29528,29603,29486,0,,,,,,,,,,,,,,
1784824500,28984.5,29033.25,28976.5,29025.75,28964.79090089494,29065.657217266307,28863.92458452357,28964.79090089494,28995.05079580635,28934.53100598353,28964.286714078797,29065.9378017793,28862.635626378295,29528,29603,29486,0,,,,,,,,,,,,,,
1784824800,29025.5,29028.5,28980.5,28982,28965.2465918203,29065.615227225462,28864.87795641514,28965.2465918203,28995.35718244185,28935.136001198753,28964.66570197663,29065.786863812627,28863.544540140636,29528,29603,29486,0,,,,,,,,,,,,,,
1784825100,28981.75,28982,28929,28931.25,28965.098836283614,29064.669075282796,28865.528597284432,28965.098836283614,28994.96990798337,28935.22776458386,28964.390071720743,29064.72336611963,28864.056777321857,29528,29603,29486,0,,,,,,,,,,,,,,
1784825400,28931.75,28941.5,28903.75,28906,28964.53658653022,29063.597981249215,28865.475191811223,28964.53658653022,28994.255004945917,28934.81816811452,28963.790322004148,29063.625972183807,28863.95467182449,29528,29603,29486,0,,,,,,,,,,,,,,
1784825700,28905.75,28940.75,28905,28935.75,28964.079344919304,29062.707250243504,28865.451439595105,28964.079344919304,28993.667716516564,28934.490973322045,28963.39836841253,29062.769831667585,28864.026905157476,29528,29603,29486,0,,,,,,,,,,,,,,
1784826000,28935.5,28957,28908.75,28909,28963.580151569855,29061.62334052,28865.53696261971,28963.580151569855,28992.993108254897,28934.167194884812,28962.872315035533,29061.663333051572,28864.081297019493,29528,29603,29486,0,,,,,,,,,,,,,,
1784826300,28909.5,28925,28882,28920.75,28962.795827034406,29060.343185965103,28865.24846810371,28962.795827034406,28992.060034713613,28933.5316193552,28962.097317479653,29060.38041058278,28863.814224376525,29528,29603,29486,0,,,,,,,,,,,,,,
1784826600,28920.25,28953,28918.5,28936.75,28962.461591286272,29059.528226429506,28865.394956143038,28962.461591286272,28991.581581829243,28933.3416007433,28961.81382973922,29059.59724047984,28864.0304189986,29528,29603,29486,0,,,,,,,,,,,,,,
